1	719.817
1.001	719.185
1.002	718.553
1.003	717.922
1.00401	717.291
1.00501	716.661
1.00602	716.032
1.00702	715.403
1.00803	714.775
1.00904	714.148
1.01005	713.521
1.01106	712.895
1.01207	712.27
1.01308	711.645
1.01409	711.021
1.01511	710.397
1.01612	709.774
1.01714	709.152
1.01815	708.53
1.01917	707.909
1.02019	707.288
1.02121	706.669
1.02223	706.049
1.02325	705.431
1.02428	704.813
1.0253	704.195
1.02633	703.578
1.02735	702.962
1.02838	702.347
1.02941	701.732
1.03044	701.117
1.03147	700.504
1.0325	699.891
1.03353	699.278
1.03457	698.666
1.0356	698.055
1.03664	697.444
1.03767	696.834
1.03871	696.225
1.03975	695.616
1.04079	695.008
1.04183	694.4
1.04287	693.793
1.04392	693.187
1.04496	692.581
1.046	691.976
1.04705	691.371
1.0481	690.767
1.04915	690.164
1.05019	689.561
1.05124	688.959
1.0523	688.357
1.05335	687.756
1.0544	687.156
1.05546	686.556
1.05651	685.957
1.05757	685.359
1.05863	684.761
1.05968	684.163
1.06074	683.567
1.0618	682.97
1.06287	682.375
1.06393	681.78
1.06499	681.185
1.06606	680.592
1.06712	679.998
1.06819	679.406
1.06926	678.814
1.07033	678.222
1.0714	677.631
1.07247	677.041
1.07354	676.452
1.07462	675.863
1.07569	675.274
1.07677	674.686
1.07784	674.099
1.07892	673.512
1.08	672.926
1.08108	672.34
1.08216	671.755
1.08324	671.171
1.08433	670.587
1.08541	670.004
1.0865	669.421
1.08758	668.839
1.08867	668.258
1.08976	667.677
1.09085	667.097
1.09194	666.517
1.09303	665.938
1.09413	665.359
1.09522	664.781
1.09631	664.204
1.09741	663.627
1.09851	663.051
1.09961	662.475
1.10071	661.9
1.10181	661.326
1.10291	660.752
1.10401	660.178
1.10512	659.605
1.10622	659.033
1.10733	658.461
1.10843	657.89
1.10954	657.32
1.11065	656.75
1.11176	656.18
1.11287	655.612
1.11399	655.043
1.1151	654.476
1.11622	653.909
1.11733	653.342
1.11845	652.776
1.11957	652.211
1.12069	651.646
1.12181	651.082
1.12293	650.518
1.12405	649.955
1.12518	649.392
1.1263	648.83
1.12743	648.269
1.12856	647.708
1.12969	647.147
1.13081	646.587
1.13195	646.028
1.13308	645.47
1.13421	644.911
1.13534	644.354
1.13648	643.797
1.13762	643.24
1.13875	642.685
1.13989	642.129
1.14103	641.574
1.14217	641.02
1.14332	640.467
1.14446	639.913
1.1456	639.361
1.14675	638.809
1.1479	638.257
1.14904	637.706
1.15019	637.156
1.15134	636.606
1.15249	636.057
1.15365	635.508
1.1548	634.96
1.15596	634.412
1.15711	633.865
1.15827	633.319
1.15943	632.773
1.16059	632.227
1.16175	631.683
1.16291	631.138
