1	16918.2
1.001	16901.3
1.002	16884.6
1.003	16867.8
1.00401	16851
1.00501	16834.3
1.00602	16817.6
1.00702	16800.9
1.00803	16784.2
1.00904	16767.5
1.01005	16750.8
1.01106	16734.2
1.01207	16717.6
1.01308	16701
1.01409	16684.4
1.01511	16667.8
1.01612	16651.3
1.01714	16634.7
1.01815	16618.2
1.01917	16601.7
1.02019	16585.2
1.02121	16568.7
1.02223	16552.3
1.02325	16535.8
1.02428	16519.4
1.0253	16503
1.02633	16486.6
1.02735	16470.2
1.02838	16453.9
1.02941	16437.5
1.03044	16421.2
1.03147	16404.9
1.0325	16388.6
1.03353	16372.3
1.03457	16356
1.0356	16339.8
1.03664	16323.6
1.03767	16307.4
1.03871	16291.2
1.03975	16275
1.04079	16258.8
1.04183	16242.7
1.04287	16226.5
1.04392	16210.4
1.04496	16194.3
1.046	16178.2
1.04705	16162.2
1.0481	16146.1
1.04915	16130.1
1.05019	16114.1
1.05124	16098.1
1.0523	16082.1
1.05335	16066.1
1.0544	16050.1
1.05546	16034.2
1.05651	16018.3
1.05757	16002.4
1.05863	15986.5
1.05968	15970.6
1.06074	15954.7
1.0618	15938.9
1.06287	15923.1
1.06393	15907.3
1.06499	15891.5
1.06606	15875.7
1.06712	15859.9
1.06819	15844.2
1.06926	15828.4
1.07033	15812.7
1.0714	15797
1.07247	15781.3
1.07354	15765.7
1.07462	15750
1.07569	15734.4
1.07677	15718.7
1.07784	15703.1
1.07892	15687.5
1.08	15672
1.08108	15656.4
1.08216	15640.8
1.08324	15625.3
1.08433	15609.8
1.08541	15594.3
1.0865	15578.8
1.08758	15563.3
1.08867	15547.9
1.08976	15532.5
1.09085	15517
1.09194	15501.6
1.09303	15486.2
1.09413	15470.9
1.09522	15455.5
1.09631	15440.1
1.09741	15424.8
1.09851	15409.5
1.09961	15394.2
1.10071	15378.9
1.10181	15363.6
1.10291	15348.4
1.10401	15333.2
1.10512	15317.9
1.10622	15302.7
1.10733	15287.5
1.10843	15272.4
1.10954	15257.2
1.11065	15242
1.11176	15226.9
1.11287	15211.8
1.11399	15196.7
1.1151	15181.6
1.11622	15166.5
1.11733	15151.5
1.11845	15136.4
1.11957	15121.4
1.12069	15106.4
1.12181	15091.4
1.12293	15076.4
1.12405	15061.5
1.12518	15046.5
1.1263	15031.6
1.12743	15016.6
1.12856	15001.7
1.12969	14986.8
1.13081	14972
1.13195	14957.1
1.13308	14942.3
1.13421	14927.4
1.13534	14912.6
1.13648	14897.8
1.13762	14883
1.13875	14868.2
1.13989	14853.5
1.14103	14838.7
1.14217	14824
1.14332	14809.3
1.14446	14794.6
1.1456	14779.9
1.14675	14765.2
1.1479	14750.6
1.14904	14735.9
1.15019	14721.3
1.15134	14706.7
1.15249	14692.1
1.15365	14677.5
1.1548	14662.9
1.15596	14648.4
1.15711	14633.9
1.15827	14619.3
1.15943	14604.8
1.16059	14590.3
1.16175	14575.8
1.16291	14561.4
1.16407	14546.9
1.16524	14532.5
1.1664	14518.1
1.16757	14503.7
1.16874	14489.3
1.1699	14474.9
1.17107	14460.5
1.17224	14446.2
1.17342	14431.8
1.17459	14417.5
1.17577	14403.2
1.17694	14388.9
1.17812	14374.6
1.1793	14360.3
1.18048	14346.1
1.18166	14331.9
1.18284	14317.6
1.18402	14303.4
1.1852	14289.2
1.18639	14275.1
1.18758	14260.9
1.18876	14246.7
1.18995	14232.6
1.19114	14218.5
1.19233	14204.4
1.19353	14190.3
1.19472	14176.2
1.19591	14162.1
1.19711	14148.1
1.19831	14134
1.19951	14120
1.2007	14106
1.20191	14092
1.20311	14078
1.20431	14064
1.20551	14050.1
1.20672	14036.1
1.20793	14022.2
1.20913	14008.3
1.21034	13994.4
1.21155	13980.5
1.21277	13966.6
1.21398	13952.8
1.21519	13938.9
1.21641	13925.1
1.21762	13911.3
1.21884	13897.5
1.22006	13883.7
1.22128	13869.9
1.2225	13856.2
1.22372	13842.4
1.22495	13828.7
1.22617	13815
1.2274	13801.3
1.22863	13787.6
1.22986	13773.9
1.23109	13760.2
1.23232	13746.6
1.23355	13732.9
1.23478	13719.3
1.23602	13705.7
1.23725	13692.1
1.23849	13678.5
1.23973	13664.9
1.24097	13651.4
1.24221	13637.8
1.24345	13624.3
1.2447	13610.8
1.24594	13597.3
1.24719	13583.8
1.24843	13570.3
1.24968	13556.9
1.25093	13543.4
1.25218	13530
