0				-6.62		8.2577747172384
1				-6.61		-inf
2				-6.6		-inf
3				-6.59		-inf
4				-6.58		-inf
5				-6.57		-inf
6				-6.56		-inf
7				-6.55		-inf
8				-6.54		-inf
9				-6.53		-inf
10			-6.52		-inf
11			-6.51		-inf
12			-6.5		-inf
13			-6.49		-inf
14			-6.48		-inf
15			-6.47		-inf
16			-6.46		-inf
17			-6.45		-inf
18			-6.44		-inf
19			-6.43		-inf
20			-6.42		-inf
21			-6.41		-inf
22			-6.4		-inf
23			-6.39		-inf
24			-6.38		-inf
25			-6.37		-inf
26			-6.36		-inf
27			-6.35		-inf
28			-6.34		-inf
29			-6.33		-inf
30			-6.32		-inf
31			-6.31		7.9477747172384
32			-6.3		-inf
33			-6.29		-inf
34			-6.28		-inf
35			-6.27		-inf
36			-6.26		-inf
37			-6.25		-inf
38			-6.24		-inf
39			-6.23		-inf
40			-6.22		-inf
41			-6.21		-inf
42			-6.2		-inf
43			-6.19		-inf
44			-6.18		-inf
45			-6.17		-inf
46			-6.16		-inf
47			-6.15		-inf
48			-6.14		-inf
49			-6.13		-inf
50			-6.12		-inf
51			-6.11		-inf
52			-6.1		-inf
53			-6.09		-inf
54			-6.08		-inf
55			-6.07		-inf
56			-6.06		-inf
57			-6.05		-inf
58			-6.04		-inf
59			-6.03		-inf
60			-6.02		8.6577747172384
61			-6.01		-inf
62			-6			-inf
63			-5.99		-inf
64			-5.98		-inf
65			-5.97		-inf
66			-5.96		-inf
67			-5.95		-inf
68			-5.94		-inf
69			-5.93		-inf
70			-5.92		7.5577747172384
71			-5.91		7.5477747172384
72			-5.9		-inf
73			-5.89		-inf
74			-5.88		-inf
75			-5.87		-inf
76			-5.86		-inf
77			-5.85		7.4877747172384
78			-5.84		-inf
79			-5.83		-inf
80			-5.82		-inf
81			-5.81		-inf
82			-5.8		-inf
83			-5.79		-inf
84			-5.78		-inf
85			-5.77		-inf
86			-5.76		-inf
87			-5.75		-inf
88			-5.74		-inf
89			-5.73		-inf
90			-5.72		8.8629246955583
91			-5.71		7.9498347085663
92			-5.7		7.6388047129024
93			-5.69		7.3277747172384
94			-5.68		-inf
95			-5.67		-inf
96			-5.66		-inf
97			-5.65		7.2877747172384
98			-5.64		-inf
99			-5.63		-inf
100			-5.62		7.5588047129024
101			-5.61		-inf
102			-5.6		7.2377747172384
103			-5.59		-inf
104			-5.58		7.5188047129024
105			-5.57		7.5088047129024
106			-5.56		-inf
107			-5.55		7.1877747172384
108			-5.54		8.0808647042303
109			-5.53		-inf
110			-5.52		7.1577747172384
111			-5.51		7.1477747172384
112			-5.5		-inf
113			-5.49		-inf
114			-5.48		7.1177747172384
115			-5.47		-inf
116			-5.46		7.0977747172384
117			-5.45		7.0877747172384
118			-5.44		7.0777747172384
119			-5.43		-inf
120			-5.42		9.1146795685749
121			-5.41		7.9508647042303
122			-5.4		7.815925967622
123			-5.39		7.6298347085663
124			-5.38		7.0177747172384
125			-5.37		8.1539027529166
126			-5.36		7.2988047129024
127			-5.35		6.9877747172384
128			-5.34		7.454895971958
129			-5.33		-inf
130			-5.32		7.9577747172384
131			-5.31		-inf
132			-5.3		-inf
133			-5.29		7.2288047129024
134			-5.28		-inf
135			-5.27		8.2088047129024
136			-5.26		7.1988047129024
137			-5.25		7.364895971958
138			-5.24		8.4340772180057
139			-5.23		7.5667447215744
140			-5.22		6.8577747172384
141			-5.21		7.324895971958
142			-5.2		6.8377747172384
143			-5.19		7.304895971958
144			-5.18		7.7720172266777
145			-5.17		7.284895971958
146			-5.16		8.0018946998943
147			-5.15		7.0888047129024
148			-5.14		7.3798347085663
149			-5.13		7.0688047129024
150			-5.12		9.3248010833974
151			-5.11		8.429015954614
152			-5.1		8.4367447215744
153			-5.09		7.9318946998943
154			-5.08		7.194895971958
155			-5.07		8.8981064154087
156			-5.06		8.0199940119723
157			-5.05		8.1349327485806
158			-5.04		7.455925967622
159			-5.03		7.5128727572526
160			-5.02		8.4773186527802
161			-5.01		7.7617180695452
162			-5			7.8418946998943
163			-4.99		8.104895971958
164			-4.98		7.8482236386167
165			-4.97		8.8678461052235
166			-4.96		7.959502553256
167			-4.95		7.8888047129024
168			-4.94		8.7300630616214
