0				-8.34		10.278804712902
1				-8.33		-inf
2				-8.32		-inf
3				-8.31		-inf
4				-8.3		-inf
5				-8.29		-inf
6				-8.28		-inf
7				-8.27		-inf
8				-8.26		-inf
9				-8.25		-inf
10			-8.24		-inf
11			-8.23		-inf
12			-8.22		-inf
13			-8.21		-inf
14			-8.2		-inf
15			-8.19		-inf
16			-8.18		-inf
17			-8.17		-inf
18			-8.16		-inf
19			-8.15		-inf
20			-8.14		-inf
21			-8.13		-inf
22			-8.12		-inf
23			-8.11		-inf
24			-8.1		-inf
25			-8.09		-inf
26			-8.08		-inf
27			-8.07		-inf
28			-8.06		-inf
29			-8.05		-inf
30			-8.04		-inf
31			-8.03		-inf
32			-8.02		-inf
33			-8.01		-inf
34			-8			-inf
35			-7.99		-inf
36			-7.98		-inf
37			-7.97		-inf
38			-7.96		-inf
39			-7.95		-inf
40			-7.94		-inf
41			-7.93		-inf
42			-7.92		-inf
43			-7.91		-inf
44			-7.9		-inf
45			-7.89		-inf
46			-7.88		-inf
47			-7.87		-inf
48			-7.86		-inf
49			-7.85		-inf
50			-7.84		-inf
51			-7.83		-inf
52			-7.82		-inf
53			-7.81		-inf
54			-7.8		-inf
55			-7.79		-inf
56			-7.78		-inf
57			-7.77		-inf
58			-7.76		-inf
59			-7.75		-inf
60			-7.74		-inf
61			-7.73		-inf
62			-7.72		-inf
63			-7.71		-inf
64			-7.7		-inf
65			-7.69		-inf
66			-7.68		-inf
67			-7.67		-inf
68			-7.66		-inf
69			-7.65		-inf
70			-7.64		-inf
71			-7.63		-inf
72			-7.62		-inf
73			-7.61		-inf
74			-7.6		-inf
75			-7.59		-inf
76			-7.58		-inf
77			-7.57		-inf
78			-7.56		-inf
79			-7.55		-inf
80			-7.54		-inf
81			-7.53		-inf
82			-7.52		-inf
83			-7.51		-inf
84			-7.5		-inf
85			-7.49		9.1277747172384
86			-7.48		-inf
87			-7.47		-inf
88			-7.46		-inf
89			-7.45		-inf
90			-7.44		-inf
91			-7.43		-inf
92			-7.42		-inf
93			-7.41		-inf
94			-7.4		-inf
95			-7.39		-inf
96			-7.38		-inf
97			-7.37		-inf
98			-7.36		-inf
99			-7.35		-inf
100			-7.34		-inf
101			-7.33		-inf
102			-7.32		-inf
103			-7.31		-inf
104			-7.3		-inf
105			-7.29		-inf
106			-7.28		-inf
107			-7.27		-inf
108			-7.26		-inf
109			-7.25		-inf
110			-7.24		-inf
111			-7.23		8.8677747172384
112			-7.22		-inf
113			-7.21		-inf
114			-7.2		-inf
115			-7.19		-inf
116			-7.18		-inf
117			-7.17		-inf
118			-7.16		-inf
119			-7.15		-inf
120			-7.14		-inf
121			-7.13		-inf
122			-7.12		-inf
123			-7.11		-inf
124			-7.1		-inf
125			-7.09		-inf
126			-7.08		-inf
127			-7.07		-inf
128			-7.06		-inf
129			-7.05		-inf
130			-7.04		-inf
131			-7.03		-inf
132			-7.02		-inf
133			-7.01		-inf
134			-7			-inf
135			-6.99		-inf
136			-6.98		-inf
137			-6.97		-inf
138			-6.96		-inf
139			-6.95		-inf
140			-6.94		-inf
141			-6.93		8.5677747172384
142			-6.92		9.034895971958
143			-6.91		-inf
144			-6.9		-inf
145			-6.89		-inf
146			-6.88		-inf
147			-6.87		-inf
148			-6.86		-inf
149			-6.85		-inf
150			-6.84		-inf
151			-6.83		-inf
152			-6.82		-inf
153			-6.81		-inf
154			-6.8		-inf
155			-6.79		-inf
156			-6.78		-inf
157			-6.77		-inf
158			-6.76		-inf
159			-6.75		-inf
160			-6.74		-inf
161			-6.73		-inf
162			-6.72		-inf
163			-6.71		-inf
164			-6.7		-inf
165			-6.69		-inf
166			-6.68		-inf
167			-6.67		-inf
168			-6.66		-inf
169			-6.65		-inf
170			-6.64		-inf
171			-6.63		-inf
172			-6.62		8.2577747172384
173			-6.61		8.2477747172384
174			-6.6		-inf
175			-6.59		-inf
176			-6.58		-inf
177			-6.57		-inf
178			-6.56		-inf
179			-6.55		-inf
180			-6.54		-inf
181			-6.53		8.1677747172384
182			-6.52		-inf
183			-6.51		-inf
184			-6.5		-inf
185			-6.49		-inf
186			-6.48		-inf
187			-6.47		-inf
188			-6.46		-inf
189			-6.45		-inf
190			-6.44		-inf
191			-6.43		-inf
192			-6.42		-inf
193			-6.41		-inf
194			-6.4		-inf
195			-6.39		-inf
196			-6.38		-inf
197			-6.37		-inf
198			-6.36		-inf
199			-6.35		-inf
200			-6.34		-inf
201			-6.33		-inf
202			-6.32		8.9577747172384
203			-6.31		8.2488047129024
204			-6.3		-inf
205			-6.29		-inf
206			-6.28		-inf
207			-6.27		7.9077747172384
208			-6.26		-inf
209			-6.25		-inf
210			-6.24		-inf
211			-6.23		-inf
212			-6.22		-inf
213			-6.21		-inf
214			-6.2		-inf
215			-6.19		-inf
216			-6.18		-inf
217			-6.17		-inf
218			-6.16		-inf
219			-6.15		7.7877747172384
220			-6.14		-inf
221			-6.13		7.7677747172384
222			-6.12		7.7577747172384
223			-6.11		-inf
224			-6.1		-inf
225			-6.09		-inf
226			-6.08		7.7177747172384
227			-6.07		-inf
228			-6.06		-inf
229			-6.05		7.6877747172384
230			-6.04		-inf
231			-6.03		-inf
232			-6.02		9.0727480652092
233			-6.01		7.6477747172384
234			-6			8.2398347085663
235			-5.99		7.9288047129024
236			-5.98		7.9188047129024
237			-5.97		8.4528727572526
238			-5.96		7.8988047129024
239			-5.95		-inf
240			-5.94		7.8788047129024
241			-5.93		-inf
242			-5.92		7.5577747172384
243			-5.91		7.5477747172384
244			-5.9		-inf
245			-5.89		-inf
246			-5.88		7.5177747172384
247			-5.87		8.285925967622
248			-5.86		-inf
249			-5.85		8.3908647042303
250			-5.84		7.4777747172384
251			-5.83		-inf
252			-5.82		7.4577747172384
253			-5.81		-inf
254			-5.8		-inf
255			-5.79		-inf
256			-5.78		7.4177747172384
257			-5.77		8.0098347085663
258			-5.76		7.874895971958
259			-5.75		7.3877747172384
260			-5.74		-inf
261			-5.73		-inf
262			-5.72		9.1639546912223
263			-5.71		8.4617180695452
264			-5.7		7.6388047129024
265			-5.69		7.9298347085663
266			-5.68		7.6188047129024
267			-5.67		8.7549327485806
268			-5.66		7.5988047129024
269			-5.65		7.9867447215744
270			-5.64		-inf
271			-5.63		-inf
272			-5.62		8.1028727572526
273			-5.61		7.2477747172384
274			-5.6		7.5388047129024
275			-5.59		7.5288047129024
276			-5.58		7.694895971958
277			-5.57		8.6391384813974
278			-5.56		7.4988047129024
279			-5.55		7.4888047129024
280			-5.54		8.2917180695452
281			-5.53		7.945925967622
282			-5.52		7.7598347085663
283			-5.51		-inf
284			-5.5		7.4388047129024
285			-5.49		7.4288047129024
286			-5.48		7.594895971958
287			-5.47		7.584895971958
288			-5.46		8.0977747172384
289			-5.45		7.564895971958
290			-5.44		7.3788047129024
291			-5.43		-inf
292			-5.42		8.9715885696221
293			-5.41		8.1939027529166
294			-5.4		7.6398347085663
295			-5.39		7.7267447215744
296			-5.38		7.0177747172384
297			-5.37		8.7067447215744
298			-5.36		-inf
299			-5.35		7.9420172266777
300			-5.34		7.5798347085663
301			-5.33		-inf
302			-5.32		8.4491364110727
303			-5.31		7.5498347085663
304			-5.3		7.6367447215744
305			-5.29		7.5298347085663
306			-5.28		7.5198347085663
307			-5.27		8.4988393242649
308			-5.26		7.1988047129024
309			-5.25		7.7328727572526
310			-5.24		8.4340772180057
311			-5.23		7.7128727572526
312			-5.22		8.3491364110727
313			-5.21		7.8891674023966
314			-5.2		7.7408647042303
315			-5.19		7.6728727572526
316			-5.18		7.8177747172384
317			-5.17		7.7108647042303
318			-5.16		8.3998347085663
319			-5.15		8.0182236386167
320			-5.14		7.6228727572526
321			-5.13		7.244895971958
322			-5.12		8.6028727572526
323			-5.11		8.3605585739581
324			-5.1		8.099502553256
325			-5.09		8.0499940119723
326			-5.08		7.5628727572526
327			-5.07		8.4401684770614
328			-5.06		8.0199940119723
329			-5.05		8.0099940119723
330			-5.04		7.455925967622
331			-5.03		7.8438659762941
332			-5.02		8.3109872310137
333			-5.01		7.8238659762941
334			-5			7.7839027529166
335			-4.99		8.0591384813974
336			-4.98		7.5720172266777
337			-4.97		8.2979707972669
338			-4.96		7.7439027529166
339			-4.95		7.7638659762941
340			-4.94		8.3486267288805
341			-4.93		7.8899940119723
342			-4.92		8.034895971958
343			-4.91		7.8699940119723
344			-4.9		7.3828727572526
345			-4.89		7.8701973980606
346			-4.88		7.7218946998943
347			-4.87		7.6838659762941
348			-4.86		8.2686267288805
349			-4.85		7.7182236386167
350			-4.84		7.8201973980606
351			-4.83		7.8991384813974
352			-4.82		8.2639546912223
353			-4.81		8.2928727572526
354			-4.8		8.1537780608732
355			-4.79		7.9840772180057
356			-4.78		7.6218946998943
357			-4.77		8.3108647042303
358			-4.76		7.8449327485806
359			-4.75		7.9898347085663
360			-4.74		7.739502553256
361			-4.73		7.729502553256
362			-4.72		8.2090330659575
363			-4.71		7.8918427615887
364			-4.7		7.5682236386167
365			-4.69		8.0986267288805
366			-4.68		7.7491384813974
367			-4.67		8.085925967622
368			-4.66		7.5018946998943
369			-4.65		7.8062886571163
370			-4.64		8.077115266692
371			-4.63		7.7862886571163
372			-4.62		8.035925967622
373			-4.61		7.8275583138552
374			-4.6		7.5599940119723
375			-4.59		7.8298347085663
376			-4.58		7.5399940119723
377			-4.57		7.889015954614
378			-4.56		8.1115885696221
379			-4.55		7.4665283181912
380			-4.54		7.7092536342806
381			-4.53		7.6301727151373
382			-4.52		7.9706880738812
383			-4.51		7.9036495729109
384			-4.5		8.1154983225272
385			-4.49		7.8520505868392
386			-4.48		7.7198347085663
387			-4.47		7.9651072136696
388			-4.46		7.8053448933363
389			-4.45		7.75053254892
390			-4.44		7.6459764413054
391			-4.43		7.7112273937246
392			-4.42		8.0071647238833
393			-4.41		7.71053254892
394			-4.4		7.6610240076363
395			-4.39		7.8339546912223
396			-4.38		7.6088393242649
397			-4.37		7.7786267288805
398			-4.36		7.4291384813974
399			-4.35		7.65053254892
400			-4.34		7.8166238079756
401			-4.33		7.7806880738812
402			-4.32		7.8608647042303
403			-4.31		7.7539546912223
404			-4.3		7.4692536342806
405			-4.29		7.7201664067366
406			-4.28		7.2188047129024
407			-4.27		7.6320505868392
408			-4.26		7.837293969857
409			-4.25		7.3349327485806
410			-4.24		7.4688393242649
411			-4.23		7.53053254892
412			-4.22		7.4598347085663
413			-4.21		7.6539546912223
414			-4.2		7.615925967622
415			-4.19		7.6406880738812
416			-4.18		7.2491384813974
417			-4.17		7.6139546912223
418			-4.16		7.4412273937246
